,label_id,free_text
16277,not-hatetag,consertei minha caixa de som com três palito i fita dupla face
16278,not-hatetag,imagina se nós mulheres aderirmos a isso não vai sobrar muito macho
16279,not-hatetag,biaruppini cinesystem estou curioso para saber como é isso hsuahaua
16280,not-hatetag,se tem uma coisa que meus pais me ensinaram é que só a educação liberta
16281,not-hatetag,samantta está pedindo até ajuda para deus para conseguir comer
16282,not-hatetag,só sei que superei quando paro de stalkear
16283,not-hatetag,o ruído de um beijo não é tão retumbante como um canhão mas seu eco dura muito mais oliver wende holmes
16284,not-hatetag,gosta demais de da bobeira nam
16285,not-hatetag,tenho medo de morrer ir parar no noticiário e pegarem uma foto minha  horrorosa
16286,not-hatetag,letsgabriely e eu de amor vida ai acham que estou dando encima mas e só meu jeitinho veg
16287,not-hatetag,acordar e ser comida é melhor ainda
16288,not-hatetag,e acho importante principalmente quem tem bastante alcance compartilhar essas coisas
16289,not-hatetag,tem gente que consegue mentir com uma calma fico muito impressionado
16290,not-hatetag,minha irmã está me beijando direto me abraçando e falando que me ama o que aconteceu com essa menina hoje
16291,not-hatetag,estou na laje pegando sol
16292,not-hatetag,ao som de santanaocantador dançando um forró aqui na roça bom demais júnior não é jordanamatoss em projeto maria tereza
16293,not-hatetag,danimansurtattoo blackmagictattoorstattoo portoalegre tatuagemfrase tattoofrase
16294,not-hatetag,só piando em ipanema mesmo
16295,not-hatetag,yagogrc pior é quando mesmo tu sabendo disso tu nem liga risos
16296,not-hatetag,lokacosta seria um sonhoele o aécio todos com algemas
16297,not-hatetag,hoje está a cara do churrasco na laje piscina e a boa bem geladinha
16298,not-hatetag,fredesccp sim vejo mais dessa forma
16299,not-hatetag,aluizahc o cara que voce sente tesao
16300,not-hatetag,moreninho barbudo me abala dmss
16301,not-hatetag,quero minha sanidade e se para isso tiver que virar burra eu viro
16302,not-hatetag,minha mãe me chamando para pegar sol dermelivre sai fora
16303,not-hatetag,barbiemaconheir  a gente fala com ela
16304,not-hatetag,miybjs sabe que tu quase quebrou minha perna não é
16305,not-hatetag,tem coisas que por mais que negamos não conseguimos fingir
16306,not-hatetag,victoroffline  mas teve que ir longe ué
16307,not-hatetag,bsthaixx pelo menos não sair de  para sujar a água da bahia
16308,not-hatetag,esse é o ídolo de vocês cara
16309,not-hatetag,tem o dan dia  e dia dia  rogê vou gastar tudo que eu não tenho e vou nos dois
16310,not-hatetag,kauabarreto aproveita e paga a vodka miseravi
16311,not-hatetag,que tanto carro chegando em torres que issu
16312,not-hatetag,venho na praia tiro duas fotos minhas e mil da paisagem sou muito tiazona
16313,not-hatetag,minha sorte que vou trocar de número porque o chip está cadastrado no nome da rebeca
16314,not-hatetag,sempre que voce se da conta de que não pode mais gastar  real literalmente acontece alguma coisa para te fazer gastar 
16315,not-hatetag,agradeço a deus todos dias por morar num lugar maravilhoso como esse divino
16316,not-hatetag,viottimo está legal libertador risos
16317,not-hatetag,fim de semana vou ir comprar um ar para mim porque não da meu deus
16318,not-hatetag,filthypop calma anjo respira jsks não dá bola para problematizações inúteis
16319,not-hatetag,alice sempre alice mesmo depois que eu parei de procurar o buraco ela cola comigo em patricia no país das maravilhas
16320,not-hatetag,laranjeirajessi sim desde o sufrágio
16321,not-hatetag,mas até eu faço isso
16322,not-hatetag,eu estou dormindo igual um urso
16323,not-hatetag,acabei de perceber que não tirei nenhuma fotinho na virada mas foi maravilhoso
16324,not-hatetag,que calor mermao o ônibus está um forno
16325,not-hatetag,já é dono de um
16326,not-hatetag,joicepinheiro viasmarcea eu mudei amor agora eu sou a universal
16327,not-hatetag,curte que te mando as perguntas
16328,not-hatetag,hoje o almoço estava pronto agora que meu amor consegui vir almoçar
16329,not-hatetag,passar pela taquara e ver esse acidente foi tão triste
16330,not-hatetag,é engraçado quando as pessoas vêem eu usando as peitas da wg pensa que foi eu que fiz
16331,not-hatetag,proponho algo barato regado a corote sabor pessego ce anima
16332,not-hatetag,vontade de ir para casa
16333,not-hatetag,estou sofrendo de amor mas dizendo a verdade
16334,not-hatetag,com meu pai eu cago e ando porque ele ja perdeu a metade do respeito que eu tinha por ele e que era pouco
16335,not-hatetag,como se diz se os pais não ensina em casa os da rua e a vida ensina
16336,not-hatetag,comecei ano com altos problema para resolver
16337,not-hatetag,quando  não quer  não brigam
16338,not-hatetag,amanhã e aniversário da minha sogra
16339,not-hatetag,não sei vocês mas eu iniciei o ano com a carteira assinada
16340,not-hatetag,minha amiga lelê fez bem em só casar no civil
16341,not-hatetag,giuliakrauss voce é muito noiada acalma teu coração
16342,not-hatetag,sou menina e minha cor preferida é azul eu heinn
16343,not-hatetag,jhoneskassy adrianocoutojr amor só vamos o sextou é nosso
16344,not-hatetag,não sou de carnaval mas apoio  a ideia
16345,not-hatetag,adessacoelho é precavida quando tiver o relógio já tem uma pulseira extra
16346,not-hatetag,é cada pérola que a whistney me conta
16347,not-hatetag,fiquei um tempão arrumando o meu cabelo e agora estava amassando para ele ficar bem cacheado
16348,not-hatetag,carolpedra ih gente há não bastava na vida agora estou perdido no tempo tbem
16349,not-hatetag,cidadaoprimata está falando da cocha de retalho cara
16350,not-hatetag,é sério o fim dos tempos é real
16351,not-hatetag,italosantos como conseguiu acertar esse chute bruxaria
16352,not-hatetag,carol está implorando para eu ir para live com ela muito meu amorzinho
16353,not-hatetag,nunca fiquei acho que mais de  dias sem ver ela e agora vou ficar  mês
16354,not-hatetag,só deus te faz plena
16355,not-hatetag,wfrodigheri ois turubom e contigo 
16356,not-hatetag,fico brincando mas vou sentir saudades demais da minha mãe
16357,not-hatetag,manu não decidi a sobremesa imagina quando casar  ano para decidir o vestido
16358,not-hatetag,a cólica já está gritando em mim
16359,not-hatetag,se eu tivesse  real para cada gênero que existe eu teria  reais rosaeazul
16360,not-hatetag,coisas da vida a minha ex quer virar a minha amiga isso complica
16361,not-hatetag,alinenacristi é sério menina não ri não
16362,not-hatetag,lipoldojr aí voce está forçando
16363,not-hatetag,diz a lenda se voce der retweet nessa foto seu  será o melhor ano risos
16364,not-hatetag,já anotando a galera que seguiu hoje para esperar os unfoow na primeira surtada minha
16365,not-hatetag,esse sim é diferenciado ídolo eterno
16366,not-hatetag,nesse calor só fico sem calcinha toda hora tomo banho e não preciso trocar calcinha
16367,not-hatetag,cara nessa boca tu não encosta nunca mais só na dele mesmo
16368,not-hatetag,deveria eu ser comentarista isso sim
16369,not-hatetag,e tédio quando me conhecer
16370,not-hatetag,o palmeiras é só elogio
16371,not-hatetag,qurme  seja com muita saúde e paz
16372,not-hatetag,kin e o fla pagaria  milhão e meio loucura
16373,not-hatetag,primeira vez que vejo um garoto do tempo jornalhoje globo
16374,not-hatetag,minha vida faz sentido quando vejo eles felizes familia ferias em sapopemba
16375,not-hatetag,juro que estou quase raspando a cabeça dnv por conta do calor
16376,not-hatetag,hoje é aniversário da praga vou nem posta foto porque não merece
16377,not-hatetag,acordei para comer e estou quase indo dormir de novo
16378,not-hatetag,bebeto pegou eu e luiza no trabalho e levou a gente para almoçar
16379,not-hatetag,debate quem abriu foi voce querida fanatismo essa foi boa
16380,not-hatetag,a tela do meu celular vai queima a qualquer hora estou lascada
16381,not-hatetag,bati meu dedinho está doendo até agora
16382,not-hatetag,está tão perto do meu aniversário
16383,not-hatetag,hoje sem falta eu vou ir na auto escola
16384,not-hatetag,pelo menos  milhões e certo para tirar seus jogadores
16385,not-hatetag,indo pagar as contas da mamis
16386,not-hatetag,inclusive vou postar muitas fotos desse dia
16387,not-hatetag,sab vou adiantar a comida toda porque vou para o aniversário de bia com minha irmã
16388,not-hatetag,sandrosabino vou me poupar também
16389,not-hatetag,tão linda dormindo nem parece que briga comigo por causa de senho
16390,not-hatetag,mordomoeugenio melhor que todas que eu peguei juntas
16391,not-hatetag,e qual foi o resultado
16392,not-hatetag,arthurdasnevee sim eu tenho várias fotos mas é muito dinheiro em meia mkmmm
16393,not-hatetag,quero fazer uma tatoo mas estou com medo
16394,not-hatetag,giil lilrgr virou meu fã bro
16395,not-hatetag,ela é muito gata para voce as vezes as bonita gosta dos feios ué
16396,not-hatetag,achei  temporadasde dawnson sim creek no globo play e agora
16397,not-hatetag,fernandas o que houve amiga
16398,not-hatetag,alguém me chama para uma boa hoje
16399,not-hatetag,o céu ganhou mais uma estrelinha
16400,not-hatetag,minkyebincoffe flkdkdk deve ser por isso que eu nasci na entrada d santos não deu tempo d ir mais para lado
16401,not-hatetag,isso é bonito não ficar chamando de outros nomes e fazendo fiufiu
16402,not-hatetag,desesquerdizada mitadas da damis cara
16403,not-hatetag,eugabes maelrodriguez parabéns moleque que venha com muita saúde que deus abençoe vocês e dê muita sabedoria para vocês criarem seu filho
16404,not-hatetag,povo falando que estou magra e eu achando que é deboche
16405,not-hatetag,rolimmachado mariadorosario voce estava lá
16406,not-hatetag,hoje nem tá parecendo sábado
16407,not-hatetag,desnecessara vamos dá a mao e se jogar amiga
16408,not-hatetag,estou vendo jogo do inter
16409,not-hatetag,queria ir para essa festa veia de hoje mais só queria mesmo
16410,not-hatetag,sendo uma galalau e ainda pergunta
16411,not-hatetag,vou ir almoçar na minha vó e depois parti para o trabalho
16412,not-hatetag,agora que fui ver que não tem ninguém em casa
16413,not-hatetag,ouvindo robyn lendo as letras das musicas
16414,not-hatetag,me perdoem mas essa é uma das coisas que não da para entender
16415,not-hatetag,ficar um mês sem vê a morena vai ser osso tnc rapa
16416,not-hatetag,eu tinha esquecido do quão complicado era namorar um escorpiano
16417,not-hatetag,carlosbolsonaro pior que parece mesmo cara
16418,not-hatetag,eu digo que vou fica acordada até o soren chega mas estou só esperando ele sai para deita
16419,not-hatetag,no vídeo da isabea eu mega bêbada na virada do ano falando bummmm quando ela pulou na piscina cara chega
16420,not-hatetag,smorceguinha só contando pessoalmente mana coisas velhas passadas mas que até hoje repercurtem
16421,not-hatetag,nunca mais namorar rival nunca mais namorar rival nunca mais namorar rival
16422,not-hatetag,saudades da forms daqui  é muito gata quero um role contigo
16423,not-hatetag,se eu fiquei assim só com vodka imagina se eu levo tequila
16424,not-hatetag,a thaysa me estressa vou matar ela até o fim dessa praia ela não quer fazer nada está doido
16425,not-hatetag,mano e aquele baile de ontem o que foi aquilo
16426,not-hatetag,queria ver a isajuck hoje
16427,not-hatetag,te amo não é bom dia para voce falar para tudo mundo
16428,not-hatetag,mulheres somos todas maravilhosas viu
16429,not-hatetag,alguem indica uma serie pequena para eu poder assistir por favor
16430,not-hatetag,quando eu te vi de patrão
16431,not-hatetag,cavada de empresário está com toda pinta
16432,not-hatetag,vem novinha não se apega toma toma na pepeca
16433,not-hatetag,o pior e eu não pode fazer nada para ele e nem dá nada para ele
16434,not-hatetag,assistir essa copinha me bate uma nostalgia de quando eu treinava e não dei o devido valor
16435,not-hatetag,mbassa pedrodeon picturesfoider na real ele já existe faz mor cota mas voltou a ter buzz agora
16436,not-hatetag,bem assim mesmo vamos toma uma bira chama as amiga que amiga
16437,not-hatetag,estamos no verão mas cadê o sol em recife
16438,not-hatetag,lendo o livrinho do acolhimento agora vai
16439,not-hatetag,alguém faz minha unha de graça aí por favor
16440,not-hatetag,foi moleque tem  mas parece uma criança de 
16441,not-hatetag,caroyingryd alguma coisa enviada da deep web
16442,not-hatetag, sei lá só queria um convite desses
16443,not-hatetag,meu corpo está reagindo bem demais a dieta
16444,not-hatetag,estou cheio de livros aqui para ler tenho que terminar até março
16445,not-hatetag,parabéns macacobson felicidades seu preto viado saudades de tu lek desejo para voce tudo de bom irmão estamos junto robsonjcrf
16446,not-hatetag,entenda que putaria e beberia não é vibe
16447,not-hatetag,meu pai está me dando um bonde até o metro da pavuna
16448,not-hatetag,vou dar um rolê pela mansão lilás
16449,not-hatetag,para não enlouquecer melhor não entender o amor de uma mulher
16450,not-hatetag,pessoal gostaria de anunciar publicamente que a partir de agora eu e a alienligia somos namorada e namorado
16451,not-hatetag,quando um itimalia desenha melhor que eu
16452,not-hatetag,que eu estou sem sal realmente eu estou sem sal dade de voce eu já fiz foi te esquecer
16453,not-hatetag,não sei reagir a elogios
16454,not-hatetag,ademirau com dilma a diversão estará garantida
16455,not-hatetag,tem crônica nova hoje dose dupla aliás em sorocaba brasil
16456,not-hatetag,se beber não use twitter
16457,not-hatetag,tomando coragem para enfrentar essa orla
16458,not-hatetag,só de ver minha rinite já atacou
16459,not-hatetag,qual a data da festa de reis de gravatá
